customer_id,loan_id,ACC_CREATION_DATETIME,APPLICATION_DATETIME,LOAN_ORIGINATION_DATETIME,max_days_late,target,account_to_application_days,n_sf_apps,first_app_date,last_app_date,n_bnpl_apps,n_bnpl_approved_apps,first_bnpl_app_date,last_bnpl_app_date,n_inquiries_l3m,n_inquiries_l6m,antiquity_account,last_app_date_to_application_days,first_app_date_to_application_days,last_bnpl_app_date_to_application_days,first_bnpl_app_date_to_application_days,first_app_date_to_last_app_date_days,first_bnpl_app_date_to_last_bnpl_app_date_days,vintage
2435,3105,2021-11-17 19:22:32.000,2022-08-28 07:00:00.000,2022-09-26 20:41:34.000,12,0,283,1.0,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,1.0,0.0,2022-03-10 03:55:20.740,2022-03-10 03:55:20.740,0.0,0.0,283,161.0,161.0,171.0,171.0,0.0,0.0,2022-9
5417,3106,2022-05-05 10:06:11.000,2022-08-28 07:00:00.000,2022-10-07 12:19:36.000,70,1,114,,,,1.0,0.0,2022-08-27 21:16:28.782,2022-08-27 21:16:28.782,35.0,35.0,114,,,0.0,0.0,,0.0,2022-10
5809,3107,2022-05-30 21:40:57.000,2022-08-28 07:00:00.000,2022-08-31 21:30:59.000,0,0,89,,,,1.0,0.0,2022-05-31 16:01:35.467,2022-05-31 16:01:35.467,17.0,17.0,89,,,88.0,88.0,,0.0,2022-8
427,3108,2021-05-13 14:34:33.000,2022-08-28 07:00:00.000,2022-12-09 17:55:31.000,49,1,471,1.0,2021-08-26 00:00:00.000,2021-08-26 00:00:00.000,1.0,0.0,2022-03-24 00:00:32.046,2022-03-24 00:00:32.046,0.0,0.0,471,367.0,367.0,157.0,157.0,0.0,0.0,2022-12
8521,3109,2022-08-28 11:11:03.000,2022-08-28 07:00:00.000,2022-09-13 14:30:38.000,1,0,0,,,,,,,,,,0,,,,,,,2022-9
8141,3110,2022-08-15 12:55:10.000,2022-08-28 07:00:00.000,2022-11-19 12:17:12.000,0,0,12,,,,1.0,0.0,2022-08-15 18:02:10.777,2022-08-15 18:02:10.777,15.0,15.0,12,,,12.0,12.0,,0.0,2022-11
7850,3111,2022-08-06 12:26:41.000,2022-08-28 07:00:00.000,2022-08-31 14:31:08.000,20,0,21,,,,1.0,0.0,2022-08-06 17:45:19.717,2022-08-06 17:45:19.717,22.0,22.0,21,,,21.0,21.0,,0.0,2022-8
7461,3112,2022-07-26 15:24:24.000,2022-08-28 07:00:00.000,2022-11-30 11:39:54.000,0,0,32,,,,1.0,0.0,2022-07-26 20:33:17.788,2022-07-26 20:33:17.788,3.0,3.0,32,,,32.0,32.0,,0.0,2022-11
2542,3113,2021-11-28 20:37:54.000,2022-08-28 07:00:00.000,2022-09-27 18:25:44.000,0,0,272,1.0,2021-12-10 00:00:00.000,2021-12-10 00:00:00.000,,,,,0.0,0.0,272,261.0,261.0,,,0.0,,2022-9
2143,3114,2021-10-20 23:09:31.000,2022-08-28 07:00:00.000,2022-09-02 14:33:15.000,0,0,311,,,,,,,,,,311,,,,,,,2022-9
77,3115,2020-12-24 14:55:20.000,2022-08-28 07:00:00.000,2022-08-30 15:51:06.000,63,1,611,,,,1.0,1.0,2022-08-05 23:34:41.190,2022-08-05 23:34:41.190,37.0,37.0,611,,,22.0,22.0,,0.0,2022-8
8524,3116,2022-08-28 12:31:38.000,2022-08-28 07:00:00.000,2022-09-07 21:31:23.000,1,0,0,,,,,,,,,,0,,,,,,,2022-9
5097,3117,2022-04-21 16:36:34.000,2022-08-28 07:00:00.000,2022-11-30 13:40:47.000,0,0,128,1.0,2022-04-21 00:00:00.000,2022-04-21 00:00:00.000,1.0,0.0,2022-04-21 21:44:03.803,2022-04-21 21:44:03.803,0.0,12.0,128,129.0,129.0,128.0,128.0,0.0,0.0,2022-11
3593,3118,2022-02-20 17:05:53.000,2022-08-28 07:00:00.000,2022-09-05 20:13:48.000,3,0,188,,,,,,,,,,188,,,,,,,2022-9
8538,3119,2022-08-28 19:07:53.000,2022-08-28 07:00:00.000,2022-09-07 14:33:27.000,70,1,0,,,,,,,,,,0,,,,,,,2022-9
3865,3120,2022-03-05 11:17:56.000,2022-08-28 07:00:00.000,2022-08-30 11:32:05.000,14,0,175,,,,1.0,1.0,2022-08-23 20:01:57.373,2022-08-23 20:01:57.373,41.0,41.0,175,,,4.0,4.0,,0.0,2022-8
8525,3121,2022-08-28 12:45:22.000,2022-08-28 07:00:00.000,2022-08-30 12:55:38.000,0,0,0,,,,,,,,,,0,,,,,,,2022-8
8533,3122,2022-08-28 14:45:52.000,2022-08-28 07:00:00.000,2022-08-30 10:04:25.000,25,0,0,,,,,,,,,,0,,,,,,,2022-8
8528,3123,2022-08-28 13:15:58.000,2022-08-28 07:00:00.000,2022-11-03 19:52:13.000,1,0,0,,,,,,,,,,0,,,,,,,2022-11
8535,3124,2022-08-28 16:29:38.000,2022-08-28 07:00:00.000,2022-10-30 11:21:06.000,3,0,0,,,,,,,,,,0,,,,,,,2022-10
2875,3125,2022-01-05 17:32:57.000,2022-08-28 07:00:00.000,2022-09-21 21:01:07.000,5,0,234,,,,,,,,,,234,,,,,,,2022-9
8542,3126,2022-08-28 19:59:19.000,2022-08-28 07:00:00.000,2022-09-01 11:09:14.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
4612,3127,2022-04-04 14:58:48.000,2022-08-28 07:00:00.000,2022-08-30 17:31:02.000,1,0,145,1.0,2022-04-04 00:00:00.000,2022-04-04 00:00:00.000,1.0,0.0,2022-04-04 20:20:28.736,2022-04-04 20:20:28.736,0.0,72.0,145,146.0,146.0,145.0,145.0,0.0,0.0,2022-8
4574,3128,2022-04-02 19:40:39.000,2022-08-29 07:00:00.000,2022-09-03 21:03:33.000,19,0,148,2.0,2022-04-02 00:00:00.000,2022-04-02 00:00:00.000,1.0,0.0,2022-04-04 13:27:20.602,2022-04-04 13:27:20.602,0.0,30.0,148,149.0,149.0,146.0,146.0,0.0,0.0,2022-9
4907,3129,2022-04-15 13:23:35.000,2022-08-29 07:00:00.000,2022-09-02 21:15:53.000,7,0,135,,,,1.0,1.0,2022-04-15 23:15:01.592,2022-04-15 23:15:01.592,,,135,,,135.0,135.0,,0.0,2022-9
6904,3131,2022-07-08 07:46:49.000,2022-08-29 07:00:00.000,2022-10-11 11:00:04.000,0,0,51,,,,1.0,1.0,2022-07-08 12:52:06.563,2022-07-08 12:52:06.563,35.0,35.0,51,,,51.0,51.0,,0.0,2022-10
7963,3132,2022-08-10 08:13:45.000,2022-08-29 07:00:00.000,2022-09-01 14:31:04.000,0,0,18,,,,,,,,,,18,,,,,,,2022-9
8566,3133,2022-08-29 23:31:08.000,2022-08-29 07:00:00.000,2022-11-09 21:21:42.000,0,0,0,,,,,,,,,,0,,,,,,,2022-11
2963,3135,2022-01-12 18:45:13.000,2022-08-29 07:00:00.000,2022-08-31 17:43:48.000,0,0,228,1.0,2022-01-12 00:00:00.000,2022-01-12 00:00:00.000,,,,,0.0,0.0,228,229.0,229.0,,,0.0,,2022-8
7674,3137,2022-07-31 18:22:04.000,2022-08-29 07:00:00.000,2022-12-29 11:21:37.000,1,0,28,,,,,,,,,,28,,,,,,,2022-12
8540,3138,2022-08-28 19:47:03.000,2022-08-29 07:00:00.000,2022-10-01 16:25:30.000,56,1,0,,,,1.0,0.0,2022-08-29 00:50:43.394,2022-08-29 00:50:43.394,22.0,22.0,0,,,0.0,0.0,,0.0,2022-10
4064,3139,2022-03-12 14:25:12.000,2022-08-29 07:00:00.000,2022-10-12 21:30:56.000,16,0,169,,,,1.0,0.0,2022-03-12 19:31:41.419,2022-03-12 19:31:41.419,3.0,3.0,169,,,169.0,169.0,,0.0,2022-10
8552,3141,2022-08-29 15:30:33.000,2022-08-29 07:00:00.000,2022-10-05 19:39:47.000,4,0,0,,,,,,,,,,0,,,,,,,2022-10
8551,3142,2022-08-29 14:41:38.000,2022-08-29 07:00:00.000,2022-08-31 13:01:27.000,0,0,0,,,,,,,,,,0,,,,,,,2022-8
8553,3143,2022-08-29 15:50:23.000,2022-08-29 07:00:00.000,2022-09-10 14:30:59.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
8033,3144,2022-08-12 15:14:00.000,2022-08-29 07:00:00.000,2022-08-31 21:31:00.000,18,0,16,,,,1.0,0.0,2022-08-12 20:24:04.283,2022-08-12 20:24:04.283,12.0,12.0,16,,,16.0,16.0,,0.0,2022-8
8550,3145,2022-08-29 14:38:23.000,2022-08-29 07:00:00.000,2022-08-31 17:32:30.000,2,0,0,,,,,,,,,,0,,,,,,,2022-8
472,3147,2021-05-20 16:22:13.000,2022-08-29 07:00:00.000,2022-08-30 10:48:31.000,0,0,465,,,,,,,,,,465,,,,,,,2022-8
8558,3148,2022-08-29 18:09:02.000,2022-08-29 07:00:00.000,2022-11-03 10:09:00.000,8,0,0,,,,,,,,,,0,,,,,,,2022-11
8548,3149,2022-08-29 13:05:58.000,2022-08-29 07:00:00.000,2022-08-31 16:28:23.000,49,1,0,,,,,,,,,,0,,,,,,,2022-8
8560,3150,2022-08-29 19:32:28.000,2022-08-29 07:00:00.000,2022-09-19 19:14:46.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
2809,3151,2021-12-29 20:42:07.000,2022-08-29 07:00:00.000,2022-09-16 19:47:00.000,0,0,242,1.0,2022-01-05 00:00:00.000,2022-01-05 00:00:00.000,1.0,1.0,2022-06-04 22:35:53.041,2022-06-04 22:35:53.041,42.0,42.0,242,236.0,236.0,85.0,85.0,0.0,0.0,2022-9
8561,3152,2022-08-29 19:38:03.000,2022-08-29 07:00:00.000,2022-09-19 15:10:47.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
8564,3153,2022-08-29 21:09:59.000,2022-08-29 07:00:00.000,2022-10-15 17:24:28.000,0,0,0,,,,,,,,,,0,,,,,,,2022-10
6332,3154,2022-06-20 19:11:57.000,2022-08-29 07:00:00.000,2022-08-31 14:35:53.000,20,0,69,,,,1.0,0.0,2022-06-21 00:19:54.213,2022-06-21 00:19:54.213,2.0,2.0,69,,,69.0,69.0,,0.0,2022-8
125,3155,2021-02-03 11:43:29.000,2022-08-30 07:00:00.000,2022-09-19 21:00:56.000,0,0,572,,,,,,,,,,572,,,,,,,2022-9
8599,3156,2022-08-30 23:17:42.000,2022-08-30 07:00:00.000,2022-10-05 21:15:56.000,0,0,0,,,,,,,,,,0,,,,,,,2022-10
6996,3157,2022-07-11 16:20:59.000,2022-08-30 07:00:00.000,2022-09-03 16:43:06.000,0,0,49,,,,1.0,1.0,2022-07-11 21:25:12.354,2022-07-11 21:25:12.354,14.0,14.0,49,,,49.0,49.0,,0.0,2022-9
5439,3158,2022-05-06 20:00:30.000,2022-08-30 07:00:00.000,2022-11-12 17:10:02.000,35,1,115,,,,1.0,0.0,2022-05-31 00:09:03.561,2022-05-31 00:09:03.561,,,115,,,91.0,91.0,,0.0,2022-11
4151,3159,2022-03-15 21:35:58.000,2022-08-30 07:00:00.000,2022-08-31 17:32:31.000,0,0,167,,,,1.0,0.0,2022-03-16 02:46:38.551,2022-03-16 02:46:38.551,0.0,6.0,167,,,167.0,167.0,,0.0,2022-8
8592,3160,2022-08-30 17:21:55.000,2022-08-30 07:00:00.000,2022-09-05 17:31:03.000,1,0,0,,,,,,,,,,0,,,,,,,2022-9
8582,3161,2022-08-30 13:53:55.000,2022-08-30 07:00:00.000,2022-09-04 01:40:29.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
8597,3162,2022-08-30 19:30:32.000,2022-08-30 07:00:00.000,2022-11-19 16:38:34.000,0,0,0,,,,,,,,,,0,,,,,,,2022-11
4163,3163,2022-03-16 18:10:23.000,2022-08-30 07:00:00.000,2022-09-06 16:29:40.000,70,1,166,,,,1.0,0.0,2022-03-16 23:24:49.874,2022-03-16 23:24:49.874,0.0,14.0,166,,,166.0,166.0,,0.0,2022-9
8257,3164,2022-08-18 15:18:07.000,2022-08-30 07:00:00.000,2022-09-01 18:04:07.000,2,0,11,,,,,,,,,,11,,,,,,,2022-9
8572,3167,2022-08-30 09:06:38.000,2022-08-30 07:00:00.000,2022-08-31 09:42:08.000,0,0,0,,,,,,,,,,0,,,,,,,2022-8
8581,3168,2022-08-30 12:52:07.000,2022-08-30 07:00:00.000,2022-11-30 21:46:09.000,69,1,0,,,,,,,,,,0,,,,,,,2022-11
6847,3169,2022-07-05 21:10:38.000,2022-08-30 07:00:00.000,2022-09-22 07:15:56.000,0,0,55,,,,1.0,0.0,2022-07-19 00:11:07.630,2022-07-19 00:11:07.630,20.0,20.0,55,,,42.0,42.0,,0.0,2022-9
7818,3170,2022-08-05 14:07:13.000,2022-08-30 07:00:00.000,2022-09-03 11:33:33.000,6,0,24,,,,1.0,0.0,2022-08-05 19:13:34.026,2022-08-05 19:13:34.026,33.0,33.0,24,,,24.0,24.0,,0.0,2022-9
432,3171,2021-05-14 12:35:32.000,2022-08-30 07:00:00.000,2022-10-07 17:27:54.000,0,0,472,1.0,2021-08-25 00:00:00.000,2021-08-25 00:00:00.000,1.0,1.0,2022-08-20 00:36:36.410,2022-08-20 00:36:36.410,0.0,0.0,472,370.0,370.0,10.0,10.0,0.0,0.0,2022-10
387,3172,2021-05-03 15:47:16.000,2022-08-30 07:00:00.000,2022-09-07 20:54:13.000,13,0,483,1.0,2021-05-15 00:00:00.000,2021-05-15 00:00:00.000,1.0,0.0,2022-03-15 14:49:13.847,2022-03-15 14:49:13.847,0.0,31.0,483,472.0,472.0,167.0,167.0,0.0,0.0,2022-9
65,3173,2020-12-11 17:29:06.000,2022-08-30 07:00:00.000,2022-10-19 17:18:20.000,0,0,626,1.0,2021-09-21 00:00:00.000,2021-09-21 00:00:00.000,1.0,0.0,2022-04-15 17:09:59.945,2022-04-15 17:09:59.945,0.0,0.0,626,343.0,343.0,136.0,136.0,0.0,0.0,2022-10
6879,3174,2022-07-07 12:38:38.000,2022-08-30 07:00:00.000,2022-09-01 15:08:11.000,1,0,53,,,,1.0,0.0,2022-07-07 17:49:53.460,2022-07-07 17:49:53.460,39.0,39.0,53,,,53.0,53.0,,0.0,2022-9
873,3175,2021-07-12 23:33:15.000,2022-08-30 07:00:00.000,2022-09-21 19:49:36.000,0,0,413,2.0,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,,,,,,,413,414.0,414.0,,,0.0,,2022-9
2200,3177,2021-10-25 17:29:21.000,2022-08-30 07:00:00.000,2022-08-31 21:31:02.000,0,0,308,1.0,2022-04-22 00:00:00.000,2022-04-22 00:00:00.000,1.0,0.0,2022-04-22 16:59:05.424,2022-04-22 16:59:05.424,0.0,8.0,308,130.0,130.0,129.0,129.0,0.0,0.0,2022-8
7812,3178,2022-08-05 12:34:22.000,2022-08-30 07:00:00.000,2022-08-31 16:06:41.000,2,0,24,,,,1.0,0.0,2022-08-05 17:41:39.794,2022-08-05 17:41:39.794,,,24,,,24.0,24.0,,0.0,2022-8
3267,3179,2022-02-03 19:43:35.000,2022-08-30 07:00:00.000,2022-09-01 13:14:56.000,0,0,207,1.0,2022-02-03 00:00:00.000,2022-02-03 00:00:00.000,,,,,,,207,208.0,208.0,,,0.0,,2022-9
8573,3180,2022-08-30 09:17:28.000,2022-08-30 07:00:00.000,2022-09-06 13:59:19.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
4347,3181,2022-03-24 19:38:21.000,2022-08-30 07:00:00.000,2022-09-19 12:28:25.000,12,0,158,,,,1.0,1.0,2022-03-25 00:43:46.148,2022-03-25 00:43:46.148,0.0,48.0,158,,,158.0,158.0,,0.0,2022-9
8577,3182,2022-08-30 11:19:04.000,2022-08-30 07:00:00.000,2022-10-28 23:57:15.000,55,1,0,,,,,,,,,,0,,,,,,,2022-10
821,3183,2021-07-04 17:49:35.000,2022-08-30 07:00:00.000,2022-11-01 19:10:33.000,0,0,421,,,,,,,,,,421,,,,,,,2022-11
8447,3184,2022-08-24 15:32:04.000,2022-08-31 07:00:00.000,2022-09-10 17:30:54.000,70,1,6,,,,1.0,0.0,2022-08-24 20:32:44.364,2022-08-24 20:32:44.364,3.0,3.0,6,,,6.0,6.0,,0.0,2022-9
8623,3186,2022-08-31 21:46:44.000,2022-08-31 07:00:00.000,2022-10-18 17:40:54.000,2,0,0,,,,,,,,,,0,,,,,,,2022-10
8617,3187,2022-08-31 18:58:24.000,2022-08-31 07:00:00.000,2022-09-03 05:13:52.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
1181,3188,2021-08-18 18:24:58.000,2022-08-31 07:00:00.000,2022-09-02 11:30:24.000,42,1,377,1.0,2021-08-31 00:00:00.000,2021-08-31 00:00:00.000,,,,,0.0,0.0,377,365.0,365.0,,,0.0,,2022-9
6258,3189,2022-06-18 14:33:16.000,2022-08-31 07:00:00.000,2022-11-26 15:11:48.000,1,0,73,,,,1.0,0.0,2022-06-18 19:37:39.388,2022-06-18 19:37:39.388,29.0,29.0,73,,,73.0,73.0,,0.0,2022-11
8596,3190,2022-08-30 18:59:03.000,2022-08-31 07:00:00.000,2022-09-13 15:52:55.000,56,1,0,,,,,,,,,,0,,,,,,,2022-9
8601,3192,2022-08-31 11:08:22.000,2022-08-31 07:00:00.000,2022-09-22 21:30:57.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
1061,3193,2021-08-04 18:45:56.000,2022-08-31 07:00:00.000,2022-09-13 11:53:07.000,42,1,391,,,,,,,,,,391,,,,,,,2022-9
8611,3194,2022-08-31 15:13:43.000,2022-08-31 07:00:00.000,2022-09-05 16:23:41.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
8609,3195,2022-08-31 14:20:03.000,2022-08-31 07:00:00.000,2022-09-02 21:26:33.000,15,0,0,,,,,,,,,,0,,,,,,,2022-9
8608,3196,2022-08-31 14:19:33.000,2022-08-31 07:00:00.000,2023-01-03 12:38:17.000,11,0,0,,,,,,,,,,0,,,,,,,2023-1
8615,3197,2022-08-31 17:41:54.000,2022-08-31 07:00:00.000,2022-09-08 21:15:56.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
8619,3198,2022-08-31 19:45:25.000,2022-08-31 07:00:00.000,2022-09-09 07:15:55.000,28,0,0,,,,,,,,,,0,,,,,,,2022-9
8614,3199,2022-08-31 16:17:24.000,2022-08-31 07:00:00.000,2022-09-03 14:31:03.000,3,0,0,,,,,,,,,,0,,,,,,,2022-9
1878,3200,2021-10-01 20:47:28.000,2022-08-31 07:00:00.000,2022-09-06 09:45:54.000,0,0,333,1.0,2021-11-15 00:00:00.000,2021-11-15 00:00:00.000,,,,,0.0,0.0,333,289.0,289.0,,,0.0,,2022-9
1286,3202,2021-08-29 19:42:50.000,2022-08-31 07:00:00.000,2022-09-10 14:22:05.000,0,0,366,,,,1.0,1.0,2022-03-24 13:20:47.839,2022-03-24 13:20:47.839,0.0,13.0,366,,,159.0,159.0,,0.0,2022-9
5944,3203,2022-06-06 16:50:16.000,2022-08-31 07:00:00.000,2022-09-06 18:10:18.000,70,1,85,,,,1.0,0.0,2022-06-06 21:54:22.398,2022-06-06 21:54:22.398,13.0,13.0,85,,,85.0,85.0,,0.0,2022-9
5743,3205,2022-05-27 18:40:38.000,2022-08-31 07:00:00.000,2022-09-02 13:29:14.000,4,0,95,,,,,,,,,,95,,,,,,,2022-9
8588,3206,2022-08-30 16:16:34.000,2022-08-31 07:00:00.000,2022-10-03 21:01:00.000,27,0,0,,,,,,,,,,0,,,,,,,2022-10
3541,3207,2022-02-18 15:51:50.000,2022-08-31 07:00:00.000,2022-09-05 21:30:58.000,0,0,193,,,,,,,,,,193,,,,,,,2022-9
8531,3208,2022-08-28 14:15:18.000,2022-08-31 07:00:00.000,2022-11-01 20:05:47.000,4,0,2,,,,,,,,,,2,,,,,,,2022-11
962,3210,2021-07-24 11:09:15.000,2022-08-31 07:00:00.000,2022-09-10 14:30:58.000,7,0,402,,,,,,,,,,402,,,,,,,2022-9
3189,3211,2022-01-30 18:04:52.000,2022-08-31 07:00:00.000,2022-10-01 14:42:00.000,13,0,212,1.0,2022-02-12 00:00:00.000,2022-02-12 00:00:00.000,1.0,0.0,2022-05-25 19:19:39.503,2022-05-25 19:19:39.503,0.0,0.0,212,200.0,200.0,97.0,97.0,0.0,0.0,2022-10
5917,3212,2022-06-05 11:32:19.000,2022-08-31 07:00:00.000,2022-09-01 20:50:34.000,1,0,86,,,,1.0,1.0,2022-06-05 16:38:49.321,2022-06-05 16:38:49.321,22.0,22.0,86,,,86.0,86.0,,0.0,2022-9
2126,3213,2021-10-19 14:56:30.000,2022-08-31 07:00:00.000,2022-09-13 11:34:26.000,0,0,315,1.0,2022-01-15 00:00:00.000,2022-01-15 00:00:00.000,,,,,0.0,0.0,315,228.0,228.0,,,0.0,,2022-9
4186,3214,2022-03-17 15:36:21.000,2022-09-01 07:00:00.000,2022-09-08 11:21:48.000,63,1,167,,,,1.0,0.0,2022-03-17 20:45:15.459,2022-03-17 20:45:15.459,0.0,5.0,167,,,167.0,167.0,,0.0,2022-9
4093,3215,2022-03-13 16:11:36.000,2022-09-01 07:00:00.000,2022-10-11 14:31:03.000,1,0,171,,,,1.0,0.0,2022-03-15 01:04:18.632,2022-03-15 01:04:18.632,0.0,11.0,171,,,170.0,170.0,,0.0,2022-10
1853,3216,2021-09-30 14:57:03.000,2022-09-01 07:00:00.000,2022-10-15 17:00:17.000,0,0,335,,,,1.0,1.0,2022-08-01 22:51:19.955,2022-08-01 22:51:19.955,3.0,3.0,335,,,30.0,30.0,,0.0,2022-10
5677,3217,2022-05-24 06:42:24.000,2022-09-01 07:00:00.000,2022-09-08 17:31:02.000,0,0,100,,,,,,,,,,100,,,,,,,2022-9
8636,3218,2022-09-01 14:00:56.000,2022-09-01 07:00:00.000,2022-09-07 21:00:56.000,6,0,0,,,,,,,,,,0,,,,,,,2022-9
8642,3219,2022-09-01 15:13:24.000,2022-09-01 07:00:00.000,2022-12-13 07:10:54.000,0,0,0,,,,,,,,,,0,,,,,,,2022-12
4729,3220,2022-04-08 19:47:58.000,2022-09-01 07:00:00.000,2022-09-24 20:28:38.000,0,0,145,,,,1.0,1.0,2022-04-09 00:57:06.280,2022-04-09 00:57:06.280,0.0,5.0,145,,,145.0,145.0,,0.0,2022-9
4914,3221,2022-04-15 17:12:23.000,2022-09-01 07:00:00.000,2022-09-10 14:31:00.000,8,0,138,,,,1.0,0.0,2022-04-15 22:33:02.471,2022-04-15 22:33:02.471,0.0,5.0,138,,,138.0,138.0,,0.0,2022-9
8639,3222,2022-09-01 14:41:55.000,2022-09-01 07:00:00.000,2022-09-07 15:04:47.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
3731,3223,2022-02-26 20:59:22.000,2022-09-01 07:00:00.000,2022-09-03 16:30:42.000,0,0,186,,,,,,,,,,186,,,,,,,2022-9
2432,3225,2021-11-17 12:53:00.000,2022-09-01 07:00:00.000,2022-09-05 21:30:58.000,0,0,287,1.0,2022-01-14 00:00:00.000,2022-01-14 00:00:00.000,1.0,1.0,2022-03-06 17:29:52.554,2022-03-06 17:29:52.554,0.0,0.0,287,230.0,230.0,178.0,178.0,0.0,0.0,2022-9
3605,3226,2022-02-21 13:06:01.000,2022-09-01 07:00:00.000,2022-09-28 17:30:54.000,1,0,191,1.0,2022-02-21 00:00:00.000,2022-02-21 00:00:00.000,,,,,0.0,0.0,191,192.0,192.0,,,0.0,,2022-9
4604,3227,2022-04-04 13:11:01.000,2022-09-01 07:00:00.000,2022-09-25 21:00:59.000,69,1,149,,,,1.0,0.0,2022-04-04 18:18:32.112,2022-04-04 18:18:32.112,0.0,12.0,149,,,149.0,149.0,,0.0,2022-9
8658,3228,2022-09-01 21:19:54.000,2022-09-01 07:00:00.000,2022-09-05 19:42:23.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
6821,3229,2022-07-05 15:14:01.000,2022-09-01 07:00:00.000,2022-10-11 12:22:57.000,0,0,57,,,,,,,,,,57,,,,,,,2022-10
1291,3230,2021-08-30 17:42:41.000,2022-09-01 07:00:00.000,2022-11-29 18:08:44.000,0,0,366,1.0,2021-08-31 00:00:00.000,2021-08-31 00:00:00.000,,,,,,,366,366.0,366.0,,,0.0,,2022-11
5566,3231,2022-05-17 14:41:56.000,2022-09-01 07:00:00.000,2022-09-10 14:30:58.000,8,0,106,,,,1.0,0.0,2022-05-17 19:47:21.491,2022-05-17 19:47:21.491,0.0,35.0,106,,,106.0,106.0,,0.0,2022-9
8651,3232,2022-09-01 17:55:47.000,2022-09-01 07:00:00.000,2022-11-19 08:47:23.000,1,0,0,,,,,,,,,,0,,,,,,,2022-11
4777,3233,2022-04-11 12:22:43.000,2022-09-01 07:00:00.000,2022-09-05 14:31:03.000,12,0,142,1.0,2022-04-11 00:00:00.000,2022-04-11 00:00:00.000,1.0,0.0,2022-04-11 17:33:13.244,2022-04-11 17:33:13.244,0.0,9.0,142,143.0,143.0,142.0,142.0,0.0,0.0,2022-9
7766,3234,2022-08-03 17:17:24.000,2022-09-01 07:00:00.000,2022-09-03 13:32:43.000,2,0,28,,,,,,,,,,28,,,,,,,2022-9
7538,3235,2022-07-28 11:32:05.000,2022-09-01 07:00:00.000,2022-09-12 21:15:54.000,6,0,34,,,,,,,,,,34,,,,,,,2022-9
1596,3236,2021-09-15 12:47:15.000,2022-09-01 07:00:00.000,2022-09-13 17:30:56.000,0,0,350,1.0,2021-09-15 00:00:00.000,2021-09-15 00:00:00.000,,,,,0.0,0.0,350,351.0,351.0,,,0.0,,2022-9
5203,3237,2022-04-26 16:06:44.000,2022-09-01 07:00:00.000,2022-09-04 19:36:11.000,69,1,127,1.0,2022-04-26 00:00:00.000,2022-04-26 00:00:00.000,1.0,0.0,2022-04-26 21:12:03.465,2022-04-26 21:12:03.465,0.0,38.0,127,128.0,128.0,127.0,127.0,0.0,0.0,2022-9
1020,3238,2021-07-30 21:07:36.000,2022-09-01 07:00:00.000,2022-09-12 09:49:39.000,4,0,397,,,,,,,,,,397,,,,,,,2022-9
610,3239,2021-06-10 10:40:05.000,2022-09-01 07:00:00.000,2022-09-08 23:30:35.000,69,1,447,,,,,,,,,,447,,,,,,,2022-9
2538,3240,2021-11-28 15:35:04.000,2022-09-01 07:00:00.000,2022-09-08 09:30:58.000,28,0,276,,,,1.0,0.0,2022-03-31 23:41:26.488,2022-03-31 23:41:26.488,0.0,11.0,276,,,153.0,153.0,,0.0,2022-9
6473,3241,2022-06-24 16:44:36.000,2022-09-01 07:00:00.000,2022-10-01 19:51:48.000,41,1,68,,,,1.0,0.0,2022-06-24 21:50:17.435,2022-06-24 21:50:17.435,15.0,15.0,68,,,68.0,68.0,,0.0,2022-10
8650,3243,2022-09-01 17:47:24.000,2022-09-01 07:00:00.000,2022-09-13 18:17:57.000,10,0,0,,,,,,,,,,0,,,,,,,2022-9
8648,3244,2022-09-01 17:29:34.000,2022-09-01 07:00:00.000,2022-12-12 19:54:48.000,4,0,0,,,,,,,,,,0,,,,,,,2022-12
8632,3245,2022-09-01 11:14:37.000,2022-09-01 07:00:00.000,2022-09-13 21:11:50.000,0,0,0,,,,,,,,,,0,,,,,,,2022-9
8634,3246,2022-09-01 13:06:29.000,2022-09-01 07:00:00.000,2022-09-06 14:30:59.000,63,1,0,,,,,,,,,,0,,,,,,,2022-9
7406,3247,2022-07-25 12:16:34.000,2022-09-01 07:00:00.000,2022-09-20 12:38:54.000,28,0,37,,,,1.0,1.0,2022-07-25 17:20:14.273,2022-07-25 17:20:14.273,7.0,7.0,37,,,37.0,37.0,,0.0,2022-9
8676,3248,2022-09-02 13:25:24.000,2022-09-02 07:00:00.000,2022-09-05 09:22:15.000,56,1,0,,,,,,,,,,0,,,,,,,2022-9
